,date,cell_num,nr_people,hours,minutes
2141621,2017-07-25,493-1264,19.0,22.0,30.0
2141842,2017-07-25,493-1264,19.0,22.0,45.0
2142063,2017-07-25,493-1264,19.0,23.0,0.0
2142284,2017-07-25,493-1264,19.0,23.0,15.0
2142505,2017-07-25,493-1264,19.0,23.0,30.0
2142726,2017-07-25,493-1264,19.0,23.0,45.0
2142947,2017-07-26,493-1264,19.0,0.0,0.0
2143168,2017-07-26,493-1264,19.0,0.0,15.0
2143389,2017-07-26,493-1264,18.0,0.0,30.0
2143610,2017-07-26,493-1264,18.0,0.0,45.0
2143831,2017-07-26,493-1264,18.0,1.0,0.0
2144052,2017-07-26,493-1264,17.0,1.0,15.0
2144273,2017-07-26,493-1264,17.0,1.0,30.0
2144494,2017-07-26,493-1264,17.0,1.0,45.0
2144715,2017-07-26,493-1264,17.0,2.0,0.0
2144936,2017-07-26,493-1264,17.0,2.0,15.0
2145157,2017-07-26,493-1264,17.0,2.0,30.0
2145378,2017-07-26,493-1264,16.0,2.0,45.0
2145599,2017-07-26,493-1264,16.0,3.0,0.0
2145820,2017-07-26,493-1264,16.0,3.0,15.0
2146041,2017-07-26,493-1264,16.0,3.0,30.0
2146262,2017-07-26,493-1264,16.0,3.0,45.0
2146483,2017-07-26,493-1264,16.0,4.0,0.0
2146704,2017-07-26,493-1264,16.0,4.0,15.0
2146925,2017-07-26,493-1264,16.0,4.0,30.0
2147146,2017-07-26,493-1264,16.0,4.0,45.0
2147367,2017-07-26,493-1264,17.0,5.0,0.0
2147588,2017-07-26,493-1264,17.0,5.0,15.0
2147809,2017-07-26,493-1264,17.0,5.0,30.0
2148030,2017-07-26,493-1264,17.0,5.0,45.0
2148251,2017-07-26,493-1264,17.0,6.0,0.0
2148472,2017-07-26,493-1264,17.0,6.0,15.0
2148693,2017-07-26,493-1264,17.0,6.0,30.0
2148914,2017-07-26,493-1264,17.0,6.0,45.0
2149135,2017-07-26,493-1264,18.0,7.0,0.0
2149356,2017-07-26,493-1264,19.0,7.0,15.0
2149577,2017-07-26,493-1264,19.0,7.0,30.0
2149798,2017-07-26,493-1264,19.0,7.0,45.0
2150019,2017-07-26,493-1264,21.0,8.0,0.0
2150240,2017-07-26,493-1264,21.0,8.0,15.0
2150461,2017-07-26,493-1264,22.0,8.0,30.0
2150682,2017-07-26,493-1264,22.0,8.0,45.0
2150903,2017-07-26,493-1264,21.0,9.0,0.0
2151124,2017-07-26,493-1264,23.0,9.0,15.0
2151345,2017-07-26,493-1264,23.0,9.0,30.0
2151566,2017-07-26,493-1264,23.0,9.0,45.0
2151787,2017-07-26,493-1264,24.0,10.0,0.0
2152008,2017-07-26,493-1264,23.0,10.0,15.0
2152229,2017-07-26,493-1264,23.0,10.0,30.0
2152450,2017-07-26,493-1264,23.0,10.0,45.0
2152671,2017-07-26,493-1264,23.0,11.0,0.0
2152892,2017-07-26,493-1264,24.0,11.0,15.0
2153113,2017-07-26,493-1264,24.0,11.0,30.0
2153334,2017-07-26,493-1264,25.0,11.0,45.0
2153555,2017-07-26,493-1264,24.0,12.0,0.0
2153776,2017-07-26,493-1264,24.0,12.0,15.0
2153997,2017-07-26,493-1264,24.0,12.0,30.0
2154218,2017-07-26,493-1264,24.0,12.0,45.0
2154439,2017-07-26,493-1264,24.0,13.0,0.0
2154660,2017-07-26,493-1264,24.0,13.0,15.0
2154881,2017-07-26,493-1264,24.0,13.0,30.0
2155102,2017-07-26,493-1264,24.0,13.0,45.0
2155323,2017-07-26,493-1264,24.0,14.0,0.0
2155544,2017-07-26,493-1264,24.0,14.0,15.0
2155765,2017-07-26,493-1264,24.0,14.0,30.0
2155986,2017-07-26,493-1264,24.0,14.0,45.0
2156207,2017-07-26,493-1264,25.0,15.0,0.0
2156428,2017-07-26,493-1264,26.0,15.0,15.0
2156649,2017-07-26,493-1264,26.0,15.0,30.0
2156870,2017-07-26,493-1264,27.0,15.0,45.0
2157091,2017-07-26,493-1264,26.0,16.0,0.0
2157312,2017-07-26,493-1264,26.0,16.0,15.0
2157533,2017-07-26,493-1264,27.0,16.0,30.0
2157754,2017-07-26,493-1264,27.0,16.0,45.0
2157975,2017-07-26,493-1264,27.0,17.0,0.0
2158196,2017-07-26,493-1264,27.0,17.0,15.0
2158417,2017-07-26,493-1264,27.0,17.0,30.0
2158638,2017-07-26,493-1264,26.0,17.0,45.0
2158859,2017-07-26,493-1264,26.0,18.0,0.0
2159080,2017-07-26,493-1264,26.0,18.0,15.0
2159301,2017-07-26,493-1264,27.0,18.0,30.0
2159522,2017-07-26,493-1264,26.0,18.0,45.0
2159743,2017-07-26,493-1264,26.0,19.0,0.0
2159964,2017-07-26,493-1264,25.0,19.0,15.0
2160185,2017-07-26,493-1264,26.0,19.0,30.0
2160406,2017-07-26,493-1264,25.0,19.0,45.0
2160627,2017-07-26,493-1264,26.0,20.0,0.0
2160848,2017-07-26,493-1264,24.0,20.0,15.0
2161069,2017-07-26,493-1264,24.0,20.0,30.0
2161290,2017-07-26,493-1264,24.0,20.0,45.0
2161511,2017-07-26,493-1264,22.0,21.0,0.0
2161732,2017-07-26,493-1264,22.0,21.0,15.0
2161953,2017-07-26,493-1264,21.0,21.0,30.0
2162174,2017-07-26,493-1264,21.0,21.0,45.0
2162395,2017-07-26,493-1264,22.0,22.0,0.0
2162616,2017-07-26,493-1264,21.0,22.0,15.0
2162837,2017-07-26,493-1264,21.0,22.0,30.0
2163058,2017-07-26,493-1264,21.0,22.0,45.0
2163279,2017-07-26,493-1264,22.0,23.0,0.0
2163500,2017-07-26,493-1264,22.0,23.0,15.0
2163721,2017-07-26,493-1264,22.0,23.0,30.0
2163942,2017-07-26,493-1264,22.0,23.0,45.0
2164163,2017-07-27,493-1264,22.0,0.0,0.0
2164384,2017-07-27,493-1264,22.0,0.0,15.0
2164605,2017-07-27,493-1264,20.0,0.0,30.0
2164826,2017-07-27,493-1264,20.0,0.0,45.0
2165047,2017-07-27,493-1264,20.0,1.0,0.0
2165268,2017-07-27,493-1264,19.0,1.0,15.0
2165489,2017-07-27,493-1264,19.0,1.0,30.0
2165710,2017-07-27,493-1264,18.0,1.0,45.0
2165931,2017-07-27,493-1264,18.0,2.0,0.0
2166152,2017-07-27,493-1264,18.0,2.0,15.0
2166373,2017-07-27,493-1264,18.0,2.0,30.0
2166594,2017-07-27,493-1264,18.0,2.0,45.0
2166815,2017-07-27,493-1264,18.0,3.0,0.0
2167036,2017-07-27,493-1264,17.0,3.0,15.0
2167257,2017-07-27,493-1264,17.0,3.0,30.0
2167478,2017-07-27,493-1264,17.0,3.0,45.0
2167699,2017-07-27,493-1264,17.0,4.0,0.0
2167920,2017-07-27,493-1264,17.0,4.0,15.0
2168141,2017-07-27,493-1264,18.0,4.0,30.0
2168362,2017-07-27,493-1264,18.0,4.0,45.0
2168583,2017-07-27,493-1264,17.0,5.0,0.0
2168804,2017-07-27,493-1264,17.0,5.0,15.0
2169025,2017-07-27,493-1264,17.0,5.0,30.0
2169246,2017-07-27,493-1264,17.0,5.0,45.0
2169467,2017-07-27,493-1264,17.0,6.0,0.0
2169688,2017-07-27,493-1264,16.0,6.0,15.0
2169909,2017-07-27,493-1264,17.0,6.0,30.0
2170130,2017-07-27,493-1264,17.0,6.0,45.0
2170351,2017-07-27,493-1264,18.0,7.0,0.0
2170572,2017-07-27,493-1264,19.0,7.0,15.0
2170793,2017-07-27,493-1264,20.0,7.0,30.0
2171014,2017-07-27,493-1264,20.0,7.0,45.0
2171235,2017-07-27,493-1264,22.0,8.0,0.0
2171456,2017-07-27,493-1264,21.0,8.0,15.0
2171677,2017-07-27,493-1264,22.0,8.0,30.0
2171898,2017-07-27,493-1264,23.0,8.0,45.0
2172119,2017-07-27,493-1264,22.0,9.0,0.0
2172340,2017-07-27,493-1264,23.0,9.0,15.0
2172561,2017-07-27,493-1264,23.0,9.0,30.0
2172782,2017-07-27,493-1264,23.0,9.0,45.0
2173003,2017-07-27,493-1264,23.0,10.0,0.0
2173224,2017-07-27,493-1264,22.0,10.0,15.0
2173445,2017-07-27,493-1264,23.0,10.0,30.0
2173666,2017-07-27,493-1264,23.0,10.0,45.0
2173887,2017-07-27,493-1264,23.0,11.0,0.0
2174108,2017-07-27,493-1264,23.0,11.0,15.0
2174329,2017-07-27,493-1264,23.0,11.0,30.0
2174550,2017-07-27,493-1264,22.0,11.0,45.0
2174771,2017-07-27,493-1264,22.0,12.0,0.0
2174992,2017-07-27,493-1264,22.0,12.0,15.0
2175213,2017-07-27,493-1264,22.0,12.0,30.0
2175434,2017-07-27,493-1264,23.0,12.0,45.0
2175655,2017-07-27,493-1264,23.0,13.0,0.0
2175876,2017-07-27,493-1264,24.0,13.0,15.0
2176097,2017-07-27,493-1264,24.0,13.0,30.0
2176318,2017-07-27,493-1264,24.0,13.0,45.0
2176539,2017-07-27,493-1264,25.0,14.0,0.0
2176760,2017-07-27,493-1264,25.0,14.0,15.0
2176981,2017-07-27,493-1264,25.0,14.0,30.0
2177202,2017-07-27,493-1264,25.0,14.0,45.0
2177423,2017-07-27,493-1264,25.0,15.0,0.0
2177644,2017-07-27,493-1264,25.0,15.0,15.0
2177865,2017-07-27,493-1264,24.0,15.0,30.0
2178086,2017-07-27,493-1264,25.0,15.0,45.0
2178307,2017-07-27,493-1264,25.0,16.0,0.0
2178528,2017-07-27,493-1264,24.0,16.0,15.0
2178749,2017-07-27,493-1264,25.0,16.0,30.0
2178970,2017-07-27,493-1264,25.0,16.0,45.0
2179191,2017-07-27,493-1264,25.0,17.0,0.0
2179412,2017-07-27,493-1264,25.0,17.0,15.0
2179633,2017-07-27,493-1264,25.0,17.0,30.0
2179854,2017-07-27,493-1264,25.0,17.0,45.0
2180075,2017-07-27,493-1264,26.0,18.0,0.0
2180296,2017-07-27,493-1264,27.0,18.0,15.0
2180517,2017-07-27,493-1264,26.0,18.0,30.0
2180738,2017-07-27,493-1264,26.0,18.0,45.0
2180959,2017-07-27,493-1264,26.0,19.0,0.0
2181180,2017-07-27,493-1264,26.0,19.0,15.0
2181401,2017-07-27,493-1264,25.0,19.0,30.0
2181622,2017-07-27,493-1264,24.0,19.0,45.0
2181843,2017-07-27,493-1264,24.0,20.0,0.0
2182064,2017-07-27,493-1264,24.0,20.0,15.0
2182285,2017-07-27,493-1264,24.0,20.0,30.0
2182506,2017-07-27,493-1264,23.0,20.0,45.0
2182727,2017-07-27,493-1264,23.0,21.0,0.0
2182948,2017-07-27,493-1264,21.0,21.0,15.0
2183169,2017-07-27,493-1264,21.0,21.0,30.0
2183390,2017-07-27,493-1264,20.0,21.0,45.0
2183611,2017-07-27,493-1264,21.0,22.0,0.0
2183832,2017-07-27,493-1264,21.0,22.0,15.0
2184053,2017-07-27,493-1264,21.0,22.0,30.0
2184274,2017-07-27,493-1264,21.0,22.0,45.0
2184495,2017-07-27,493-1264,21.0,23.0,0.0
2184716,2017-07-27,493-1264,21.0,23.0,15.0
2184937,2017-07-27,493-1264,21.0,23.0,30.0
2185158,2017-07-27,493-1264,21.0,23.0,45.0
2185379,2017-07-28,493-1264,21.0,0.0,0.0
2185600,2017-07-28,493-1264,21.0,0.0,15.0
2185821,2017-07-28,493-1264,21.0,0.0,30.0
2186042,2017-07-28,493-1264,21.0,0.0,45.0
2186263,2017-07-28,493-1264,19.0,1.0,0.0
2186484,2017-07-28,493-1264,19.0,1.0,15.0
2186705,2017-07-28,493-1264,19.0,1.0,30.0
2186926,2017-07-28,493-1264,18.0,1.0,45.0
2187147,2017-07-28,493-1264,18.0,2.0,0.0
2187368,2017-07-28,493-1264,18.0,2.0,15.0
2187589,2017-07-28,493-1264,17.0,2.0,30.0
2187810,2017-07-28,493-1264,17.0,2.0,45.0
2188031,2017-07-28,493-1264,17.0,3.0,0.0
2188252,2017-07-28,493-1264,17.0,3.0,15.0
2188473,2017-07-28,493-1264,17.0,3.0,30.0
2188694,2017-07-28,493-1264,17.0,3.0,45.0
2188915,2017-07-28,493-1264,17.0,4.0,0.0
2189136,2017-07-28,493-1264,17.0,4.0,15.0
2189357,2017-07-28,493-1264,17.0,4.0,30.0
2189578,2017-07-28,493-1264,17.0,4.0,45.0
2189799,2017-07-28,493-1264,18.0,5.0,0.0
2190020,2017-07-28,493-1264,18.0,5.0,15.0
2190241,2017-07-28,493-1264,18.0,5.0,30.0
2190462,2017-07-28,493-1264,18.0,5.0,45.0
2190683,2017-07-28,493-1264,18.0,6.0,0.0
2190904,2017-07-28,493-1264,17.0,6.0,15.0
2191125,2017-07-28,493-1264,17.0,6.0,30.0
2191346,2017-07-28,493-1264,17.0,6.0,45.0
2191567,2017-07-28,493-1264,19.0,7.0,0.0
2191788,2017-07-28,493-1264,19.0,7.0,15.0
2192009,2017-07-28,493-1264,19.0,7.0,30.0
2192230,2017-07-28,493-1264,20.0,7.0,45.0
2192451,2017-07-28,493-1264,21.0,8.0,0.0
2192672,2017-07-28,493-1264,21.0,8.0,15.0
2192893,2017-07-28,493-1264,21.0,8.0,30.0
2193114,2017-07-28,493-1264,23.0,8.0,45.0
2193335,2017-07-28,493-1264,21.0,9.0,0.0
2193556,2017-07-28,493-1264,22.0,9.0,15.0
2193777,2017-07-28,493-1264,22.0,9.0,30.0
2193998,2017-07-28,493-1264,22.0,9.0,45.0
2194219,2017-07-28,493-1264,23.0,10.0,0.0
2194440,2017-07-28,493-1264,23.0,10.0,15.0
2194661,2017-07-28,493-1264,22.0,10.0,30.0
2194882,2017-07-28,493-1264,22.0,10.0,45.0
2195103,2017-07-28,493-1264,21.0,11.0,0.0
2195324,2017-07-28,493-1264,22.0,11.0,15.0
2195545,2017-07-28,493-1264,22.0,11.0,30.0
2195766,2017-07-28,493-1264,22.0,11.0,45.0
2195987,2017-07-28,493-1264,22.0,12.0,0.0
2196208,2017-07-28,493-1264,22.0,12.0,15.0
2196429,2017-07-28,493-1264,22.0,12.0,30.0
2196650,2017-07-28,493-1264,22.0,12.0,45.0
2196871,2017-07-28,493-1264,23.0,13.0,0.0
2197092,2017-07-28,493-1264,24.0,13.0,15.0
2197313,2017-07-28,493-1264,24.0,13.0,30.0
2197534,2017-07-28,493-1264,24.0,13.0,45.0
2197755,2017-07-28,493-1264,24.0,14.0,0.0
2197976,2017-07-28,493-1264,24.0,14.0,15.0
2198197,2017-07-28,493-1264,24.0,14.0,30.0
2198418,2017-07-28,493-1264,24.0,14.0,45.0
2198639,2017-07-28,493-1264,24.0,15.0,0.0
2198860,2017-07-28,493-1264,25.0,15.0,15.0
2199081,2017-07-28,493-1264,25.0,15.0,30.0
2199302,2017-07-28,493-1264,25.0,15.0,45.0
2199523,2017-07-28,493-1264,26.0,16.0,0.0
2199744,2017-07-28,493-1264,26.0,16.0,15.0
2199965,2017-07-28,493-1264,26.0,16.0,30.0
2200186,2017-07-28,493-1264,26.0,16.0,45.0
2200407,2017-07-28,493-1264,25.0,17.0,0.0
2200628,2017-07-28,493-1264,25.0,17.0,15.0
2200849,2017-07-28,493-1264,25.0,17.0,30.0
2201070,2017-07-28,493-1264,25.0,17.0,45.0
2201291,2017-07-28,493-1264,26.0,18.0,0.0
2201512,2017-07-28,493-1264,26.0,18.0,15.0
2201733,2017-07-28,493-1264,24.0,18.0,30.0
2201954,2017-07-28,493-1264,24.0,18.0,45.0
2202175,2017-07-28,493-1264,24.0,19.0,0.0
2202396,2017-07-28,493-1264,24.0,19.0,15.0
2202617,2017-07-28,493-1264,23.0,19.0,30.0
2202838,2017-07-28,493-1264,24.0,19.0,45.0
2203059,2017-07-28,493-1264,23.0,20.0,0.0
2203280,2017-07-28,493-1264,22.0,20.0,15.0
2203501,2017-07-28,493-1264,23.0,20.0,30.0
2203722,2017-07-28,493-1264,23.0,20.0,45.0
2203943,2017-07-28,493-1264,23.0,21.0,0.0
2204164,2017-07-28,493-1264,22.0,21.0,15.0
2204385,2017-07-28,493-1264,22.0,21.0,30.0
2204606,2017-07-28,493-1264,22.0,21.0,45.0
2204827,2017-07-28,493-1264,22.0,22.0,0.0
2205048,2017-07-28,493-1264,22.0,22.0,15.0
2205269,2017-07-28,493-1264,21.0,22.0,30.0
2205490,2017-07-28,493-1264,21.0,22.0,45.0
2205711,2017-07-28,493-1264,21.0,23.0,0.0
2205932,2017-07-28,493-1264,21.0,23.0,15.0
2206153,2017-07-28,493-1264,21.0,23.0,30.0
2206374,2017-07-28,493-1264,21.0,23.0,45.0
2206595,2017-07-29,493-1264,22.0,0.0,0.0
2206816,2017-07-29,493-1264,21.0,0.0,15.0
2207037,2017-07-29,493-1264,20.0,0.0,30.0
2207258,2017-07-29,493-1264,19.0,0.0,45.0
2207479,2017-07-29,493-1264,19.0,1.0,0.0
2207700,2017-07-29,493-1264,18.0,1.0,15.0
2207921,2017-07-29,493-1264,18.0,1.0,30.0
2208142,2017-07-29,493-1264,18.0,1.0,45.0
2208363,2017-07-29,493-1264,17.0,2.0,0.0
2208584,2017-07-29,493-1264,17.0,2.0,15.0
2208805,2017-07-29,493-1264,17.0,2.0,30.0
2209026,2017-07-29,493-1264,17.0,2.0,45.0
2209247,2017-07-29,493-1264,17.0,3.0,0.0
2209468,2017-07-29,493-1264,16.0,3.0,15.0
2209689,2017-07-29,493-1264,16.0,3.0,30.0
2209910,2017-07-29,493-1264,16.0,3.0,45.0
2210131,2017-07-29,493-1264,16.0,4.0,0.0
2210352,2017-07-29,493-1264,16.0,4.0,15.0
2210573,2017-07-29,493-1264,16.0,4.0,30.0
2210794,2017-07-29,493-1264,17.0,4.0,45.0
2211015,2017-07-29,493-1264,17.0,5.0,0.0
2211236,2017-07-29,493-1264,17.0,5.0,15.0
2211457,2017-07-29,493-1264,18.0,5.0,30.0
2211678,2017-07-29,493-1264,18.0,5.0,45.0
2211899,2017-07-29,493-1264,18.0,6.0,0.0
2212120,2017-07-29,493-1264,18.0,6.0,15.0
2212341,2017-07-29,493-1264,17.0,6.0,30.0
2212562,2017-07-29,493-1264,17.0,6.0,45.0
2212783,2017-07-29,493-1264,17.0,7.0,0.0
2213004,2017-07-29,493-1264,17.0,7.0,15.0
2213225,2017-07-29,493-1264,17.0,7.0,30.0
2213446,2017-07-29,493-1264,18.0,7.0,45.0
2213667,2017-07-29,493-1264,18.0,8.0,0.0
2213888,2017-07-29,493-1264,19.0,8.0,15.0
2214109,2017-07-29,493-1264,19.0,8.0,30.0
2214330,2017-07-29,493-1264,20.0,8.0,45.0
2214551,2017-07-29,493-1264,21.0,9.0,0.0
2214772,2017-07-29,493-1264,21.0,9.0,15.0
2214993,2017-07-29,493-1264,20.0,9.0,30.0
2215214,2017-07-29,493-1264,20.0,9.0,45.0
2215435,2017-07-29,493-1264,21.0,10.0,0.0
2215656,2017-07-29,493-1264,21.0,10.0,15.0
2215877,2017-07-29,493-1264,22.0,10.0,30.0
2216098,2017-07-29,493-1264,22.0,10.0,45.0
2216319,2017-07-29,493-1264,22.0,11.0,0.0
2216540,2017-07-29,493-1264,23.0,11.0,15.0
2216761,2017-07-29,493-1264,22.0,11.0,30.0
2216982,2017-07-29,493-1264,21.0,11.0,45.0
2217203,2017-07-29,493-1264,20.0,12.0,0.0
2217424,2017-07-29,493-1264,21.0,12.0,15.0
2217645,2017-07-29,493-1264,21.0,12.0,30.0
2217866,2017-07-29,493-1264,22.0,12.0,45.0
2218087,2017-07-29,493-1264,21.0,13.0,0.0
2218308,2017-07-29,493-1264,21.0,13.0,15.0
2218529,2017-07-29,493-1264,22.0,13.0,30.0
2218750,2017-07-29,493-1264,22.0,13.0,45.0
2218971,2017-07-29,493-1264,22.0,14.0,0.0
2219192,2017-07-29,493-1264,22.0,14.0,15.0
2219413,2017-07-29,493-1264,22.0,14.0,30.0
2219634,2017-07-29,493-1264,23.0,14.0,45.0
2219855,2017-07-29,493-1264,23.0,15.0,0.0
2220076,2017-07-29,493-1264,23.0,15.0,15.0
2220297,2017-07-29,493-1264,23.0,15.0,30.0
2220518,2017-07-29,493-1264,22.0,15.0,45.0
2220739,2017-07-29,493-1264,23.0,16.0,0.0
2220960,2017-07-29,493-1264,23.0,16.0,15.0
2221181,2017-07-29,493-1264,22.0,16.0,30.0
2221402,2017-07-29,493-1264,22.0,16.0,45.0
2221623,2017-07-29,493-1264,22.0,17.0,0.0
2221844,2017-07-29,493-1264,22.0,17.0,15.0
2222065,2017-07-29,493-1264,23.0,17.0,30.0
2222286,2017-07-29,493-1264,23.0,17.0,45.0
2222507,2017-07-29,493-1264,23.0,18.0,0.0
2222728,2017-07-29,493-1264,22.0,18.0,15.0
2222949,2017-07-29,493-1264,22.0,18.0,30.0
2223170,2017-07-29,493-1264,22.0,18.0,45.0
2223391,2017-07-29,493-1264,21.0,19.0,0.0
2223612,2017-07-29,493-1264,21.0,19.0,15.0
2223833,2017-07-29,493-1264,21.0,19.0,30.0
2224054,2017-07-29,493-1264,21.0,19.0,45.0
2224275,2017-07-29,493-1264,21.0,20.0,0.0
2224496,2017-07-29,493-1264,21.0,20.0,15.0
2224717,2017-07-29,493-1264,20.0,20.0,30.0
2224938,2017-07-29,493-1264,19.0,20.0,45.0
2225159,2017-07-29,493-1264,20.0,21.0,0.0
2225380,2017-07-29,493-1264,19.0,21.0,15.0
2225601,2017-07-29,493-1264,19.0,21.0,30.0
2225822,2017-07-29,493-1264,18.0,21.0,45.0
2226043,2017-07-29,493-1264,18.0,22.0,0.0
2226264,2017-07-29,493-1264,18.0,22.0,15.0
2226485,2017-07-29,493-1264,17.0,22.0,30.0
2226706,2017-07-29,493-1264,17.0,22.0,45.0
2226927,2017-07-29,493-1264,17.0,23.0,0.0
2227148,2017-07-29,493-1264,18.0,23.0,15.0
2227369,2017-07-29,493-1264,17.0,23.0,30.0
2227590,2017-07-29,493-1264,17.0,23.0,45.0
2227811,2017-07-30,493-1264,17.0,0.0,0.0
2228032,2017-07-30,493-1264,18.0,0.0,15.0
2228253,2017-07-30,493-1264,17.0,0.0,30.0
2228474,2017-07-30,493-1264,17.0,0.0,45.0
2228695,2017-07-30,493-1264,17.0,1.0,0.0
2228916,2017-07-30,493-1264,16.0,1.0,15.0
2229137,2017-07-30,493-1264,16.0,1.0,30.0
2229358,2017-07-30,493-1264,16.0,1.0,45.0
2229579,2017-07-30,493-1264,15.0,2.0,0.0
2229800,2017-07-30,493-1264,15.0,2.0,15.0
2230021,2017-07-30,493-1264,15.0,2.0,30.0
2230242,2017-07-30,493-1264,15.0,2.0,45.0
2230463,2017-07-30,493-1264,15.0,3.0,0.0
2230684,2017-07-30,493-1264,14.0,3.0,15.0
2230905,2017-07-30,493-1264,14.0,3.0,30.0
2231126,2017-07-30,493-1264,14.0,3.0,45.0
2231347,2017-07-30,493-1264,14.0,4.0,0.0
2231568,2017-07-30,493-1264,14.0,4.0,15.0
2231789,2017-07-30,493-1264,14.0,4.0,30.0
2232010,2017-07-30,493-1264,14.0,4.0,45.0
2232231,2017-07-30,493-1264,14.0,5.0,0.0
2232452,2017-07-30,493-1264,15.0,5.0,15.0
2232673,2017-07-30,493-1264,15.0,5.0,30.0
2232894,2017-07-30,493-1264,14.0,5.0,45.0
2233115,2017-07-30,493-1264,14.0,6.0,0.0
2233336,2017-07-30,493-1264,14.0,6.0,15.0
2233557,2017-07-30,493-1264,14.0,6.0,30.0
2233778,2017-07-30,493-1264,15.0,6.0,45.0
2233999,2017-07-30,493-1264,15.0,7.0,0.0
2234220,2017-07-30,493-1264,15.0,7.0,15.0
2234441,2017-07-30,493-1264,14.0,7.0,30.0
2234662,2017-07-30,493-1264,15.0,7.0,45.0
2234883,2017-07-30,493-1264,15.0,8.0,0.0
2235104,2017-07-30,493-1264,15.0,8.0,15.0
2235325,2017-07-30,493-1264,16.0,8.0,30.0
2235546,2017-07-30,493-1264,16.0,8.0,45.0
2235767,2017-07-30,493-1264,17.0,9.0,0.0
2235988,2017-07-30,493-1264,17.0,9.0,15.0
2236209,2017-07-30,493-1264,18.0,9.0,30.0
2236430,2017-07-30,493-1264,18.0,9.0,45.0
2236651,2017-07-30,493-1264,18.0,10.0,0.0
2236872,2017-07-30,493-1264,18.0,10.0,15.0
2237093,2017-07-30,493-1264,19.0,10.0,30.0
2237314,2017-07-30,493-1264,19.0,10.0,45.0
2237535,2017-07-30,493-1264,20.0,11.0,0.0
2237756,2017-07-30,493-1264,20.0,11.0,15.0
2237977,2017-07-30,493-1264,20.0,11.0,30.0
2238198,2017-07-30,493-1264,20.0,11.0,45.0
2238419,2017-07-30,493-1264,20.0,12.0,0.0
2238640,2017-07-30,493-1264,20.0,12.0,15.0
2238861,2017-07-30,493-1264,20.0,12.0,30.0
2239082,2017-07-30,493-1264,20.0,12.0,45.0
2239303,2017-07-30,493-1264,21.0,13.0,0.0
2239524,2017-07-30,493-1264,21.0,13.0,15.0
2239745,2017-07-30,493-1264,21.0,13.0,30.0
2239966,2017-07-30,493-1264,20.0,13.0,45.0
2240187,2017-07-30,493-1264,20.0,14.0,0.0
2240408,2017-07-30,493-1264,20.0,14.0,15.0
2240629,2017-07-30,493-1264,20.0,14.0,30.0
2240850,2017-07-30,493-1264,21.0,14.0,45.0
2241071,2017-07-30,493-1264,21.0,15.0,0.0
2241292,2017-07-30,493-1264,21.0,15.0,15.0
2241513,2017-07-30,493-1264,21.0,15.0,30.0
2241734,2017-07-30,493-1264,21.0,15.0,45.0
2241955,2017-07-30,493-1264,21.0,16.0,0.0
2242176,2017-07-30,493-1264,21.0,16.0,15.0
2242397,2017-07-30,493-1264,21.0,16.0,30.0
2242618,2017-07-30,493-1264,21.0,16.0,45.0
2242839,2017-07-30,493-1264,21.0,17.0,0.0
2243060,2017-07-30,493-1264,23.0,17.0,15.0
2243281,2017-07-30,493-1264,22.0,17.0,30.0
2243502,2017-07-30,493-1264,22.0,17.0,45.0
2243723,2017-07-30,493-1264,22.0,18.0,0.0
2243944,2017-07-30,493-1264,22.0,18.0,15.0
2244165,2017-07-30,493-1264,21.0,18.0,30.0
2244386,2017-07-30,493-1264,21.0,18.0,45.0
2244607,2017-07-30,493-1264,21.0,19.0,0.0
2244828,2017-07-30,493-1264,21.0,19.0,15.0
2245049,2017-07-30,493-1264,21.0,19.0,30.0
2245270,2017-07-30,493-1264,21.0,19.0,45.0
2245491,2017-07-30,493-1264,21.0,20.0,0.0
2245712,2017-07-30,493-1264,21.0,20.0,15.0
2245933,2017-07-30,493-1264,20.0,20.0,30.0
2246154,2017-07-30,493-1264,20.0,20.0,45.0
2246375,2017-07-30,493-1264,20.0,21.0,0.0
2246596,2017-07-30,493-1264,20.0,21.0,15.0
2246817,2017-07-30,493-1264,20.0,21.0,30.0
2247038,2017-07-30,493-1264,20.0,21.0,45.0
2247259,2017-07-30,493-1264,21.0,22.0,0.0
2247480,2017-07-30,493-1264,20.0,22.0,15.0
2247701,2017-07-30,493-1264,20.0,22.0,30.0
2247922,2017-07-30,493-1264,20.0,22.0,45.0
2248143,2017-07-30,493-1264,20.0,23.0,0.0
2248364,2017-07-30,493-1264,20.0,23.0,15.0
2248585,2017-07-30,493-1264,19.0,23.0,30.0
2248806,2017-07-30,493-1264,19.0,23.0,45.0
2249027,2017-07-31,493-1264,19.0,0.0,0.0
2249248,2017-07-31,493-1264,18.0,0.0,15.0
2249469,2017-07-31,493-1264,18.0,0.0,30.0
2249690,2017-07-31,493-1264,18.0,0.0,45.0
2249911,2017-07-31,493-1264,18.0,1.0,0.0
2250132,2017-07-31,493-1264,18.0,1.0,15.0
2250353,2017-07-31,493-1264,17.0,1.0,30.0
2250574,2017-07-31,493-1264,17.0,1.0,45.0
2250795,2017-07-31,493-1264,16.0,2.0,0.0
2251016,2017-07-31,493-1264,16.0,2.0,15.0
2251237,2017-07-31,493-1264,16.0,2.0,30.0
2251458,2017-07-31,493-1264,16.0,2.0,45.0
2251679,2017-07-31,493-1264,16.0,3.0,0.0
